Planet Name,Parsecs from Earth,Planet Mass,Stellar Magnitude,Discovery Date,Planet Radius,Planet Type,Discovery Method,Orbital Radius,Orbital Period,Eccentricity
Teegarden’s Star d,,0.82 Earths,15.13,2024,0.954 x Earth (estimate),Terrestrial,Radial Velocity,0.0791 AU,26.1 days,0.07
TOI-1199 b,,0.239 Jupiters,11.093,2024,0.938 x Jupiter,Gas Giant,Transit,0.04988 AU,3.7 days,0.03
TOI-1273 b,,0.222 Jupiters,10.98,2024,0.99 x Jupiter,Gas Giant,Transit,0.0549 AU,4.6 days,0.06
TOI-1347 b,,11.1 Earths,11.168,2024,1.8 x Earth,Super Earth,Transit,0.0171 AU,0.8 days,0.0
TOI-1347 c,,6.4 Earths,11.168,2024,1.6 x Earth,Super Earth,Transit,0.0546 AU,4.8 days,0.0
TOI-1135 b,,0.162 Jupiters,9.54,2024,,,,,,
TOI-904 b,,6.46 Earths,12.588,2023,0.216 x Jupiter,Neptune-like,Transit,0.056 AU,10.9 days,
TOI-904 c,,5.34 Earths,12.588,2023,2.167 x Earth,Neptune-like,Transit,0.312 AU,84 days,
TOI-1386 b,,0.1441 Jupiters,10.61,2024,0.555 x Jupiter,Gas Giant,Transit,0.173 AU,25.8 days,0.0
TOI-1386 c,,0.23661 Jupiters,10.61,2024,0.918 x Jupiter (estimate),Gas Giant,Radial Velocity,0.75 AU,232 days,0.38
Kepler-139 d,,4.65808 Earths,12.775,2023,1.695 x Earth,Super Earth,Transit,0.075553 AU,7.3 days,0.0
Kepler-48 f,,0.93944 Jupiters,13.174,2023,1.23 x Jupiter (estimate),Gas Giant,Radial Velocity,5.719188 AU,14.3 years,0.02
Kepler-100 e,,24.14272 Earths,11.055,2023,0.47 x Jupiter (estimate),Neptune-like,Radial Velocity,0.312392 AU,60.9 days,0.03
Kepler-139 e,,1.34071 Jupiters,12.775,2023,1.22 x Jupiter (estimate),Gas Giant,Radial Velocity,3.235796 AU,5.6 years,0.01
HD 134606 b,,9.09 Earths,6.86,2024,0.265 x Jupiter (estimate),Neptune-like,Radial Velocity,0.1046 AU,12.1 days,0.09
HD 134606 f,,5.63 Earths,6.86,2024,2.24 x Earth (estimate),Neptune-like,Radial Velocity,0.1784 AU,26.9 days,0.08
HD 134606 c,,11.31 Earths,6.86,2024,0.301 x Jupiter (estimate),Neptune-like,Radial Velocity,0.3007 AU,58.9 days,0.06
HD 134606 d,,0.14096 Jupiters,6.86,2024,0.677 x Jupiter (estimate),Gas Giant,Radial Velocity,1.941 AU,2.6 years,0.09
HD 134606 e,,2.34 Earths,6.86,2024,1.33 x Earth (estimate),Super Earth,Radial Velocity,0.0527 AU,4.3 days,0.2
TOI-238 b,,3.4 Earths,10.748,2024,1.612 x Earth,Super Earth,Transit,0.0212 AU,1.3 days,< 0.18
TOI-1751 b,,19.5 Earths,9.327,2024,2.951 x Earth,Super Earth,Transit,0.215 AU,37.5 days,0.33
TOI-238 c,,6.7 Earths,10.748,2024,2.18 x Earth,Neptune-like,Radial Velocity,0.0749 AU,8.5 days,< 0.36
Wolf 327 b,,2.53 Earths,13.018,2024,1.24 x Earth,Super Earth,Transit,0.01 AU,0.6 days,0.0
TOI-2266 b,,2.99 Earths,16.54,2024,1.54 x Earth,Super Earth,Transit,0.02 AU,2.3 days,
KMT-2018-BLG-0885L b,,29 Jupiters,Unknown,2023,1.06 x Jupiter (estimate),Gas Giant,Microlensing,1.07 AU,2.1 years,
KMT-2019-BLG-0297L b,,19 Jupiters,Unknown,2023,1.08 x Jupiter (estimate),Gas Giant,Microlensing,0.96 AU,2.1 years,
KMT-2019-BLG-0335L b,,21 Jupiters,Unknown,2023,1.08 x Jupiter (estimate),Gas Giant,Microlensing,1.64 AU,3.7 years,
OGLE-2019-BLG-1180L b,,1.747 Jupiters,Unknown,2023,1.2 x Jupiter (estimate),Gas Giant,Microlensing,5.19 AU,16 years,
HD 63433 d,,1.25 Earths,6.92035,2023,1.073 x Earth,Super Earth,Transit,0.0503 AU,4.2 days,0.16
KMT-2021-BLG-1770L b,,21 Jupiters,Unknown,2023,1.08 x Jupiter (estimate),Gas Giant,Microlensing,0.9 AU,2.4 years,
TOI-2416 b,,3 Jupiters,13.019,2023,0.88 x Jupiter,Gas Giant,Transit,0.0831 AU,8.3 days,0.32
TOI-2524 b,,0.64 Jupiters,12.8,2023,1.0 x Jupiter,Gas Giant,Transit,0.073 AU,7.2 days,0.0
LHS 3154 b,,13.15 Earths,17.65,2023,0.329 x Jupiter (estimate),Neptune-like,Radial Velocity,0.02262 AU,3.7 days,0.08
TOI-2373 b,,9.3 Jupiters,13.251,2023,0.93 x Jupiter,Gas Giant,Transit,0.112 AU,13.3 days,0.11
TOI-4641 b,,3.87 Jupiters,7.51,2023,0.73 x Jupiter,Gas Giant,Transit,0.173 AU,22.1 days,< 0.074
HD 112570 b,,3.42 Jupiters,6.11055,2023,1.17 x Jupiter (estimate),Gas Giant,Radial Velocity,3.9 AU,7.2 years,0.2
HD 154391 b,,9.1 Jupiters,6.1552,2023,1.12 x Jupiter (estimate),Gas Giant,Radial Velocity,7.46 AU,14.1 years,0.2
KMT-2021-BLG-1547L b,,1.47 Jupiters,Unknown,2023,1.21 x Jupiter (estimate),Gas Giant,Microlensing,4.5 AU,11.3 years,
TOI-544 c,,21.5 Earths,10.777,2023,0.439 x Jupiter (estimate),Neptune-like,Radial Velocity,Unknown,50.1 days,0.32
HD 88986 b,,17.2 Earths,6.46974,2023,2.49 x Earth,Super Earth,Radial Velocity,0.58 AU,146.1 days,0.24
HD 110067 b,,5.69 Earths,8.419,2023,2.2 x Earth,Neptune-like,Transit,0.0793 AU,9.1 days,
HD 110067 c,,6.3 Earths,8.419,2023,0.213 x Jupiter,Neptune-like,Transit,0.1039 AU,13.7 days,
HD 110067 d,,8.52 Earths,8.419,2023,0.254 x Jupiter,Neptune-like,Transit,0.1362 AU,20.5 days,
HD 110067 e,,3.9 Earths,8.419,2023,1.94 x Earth,Neptune-like,Transit,0.1785 AU,30.8 days,
HD 110067 f,,5.04 Earths,8.419,2023,0.232 x Jupiter,Neptune-like,Transit,0.2163 AU,41.1 days,
HD 110067 g,,8.4 Earths,8.419,2023,0.233 x Jupiter,Neptune-like,Transit,0.2621 AU,54.8 days,
TOI-2134 b,,9.13 Earths,8.933,2023,0.24 x Jupiter,Neptune-like,Transit,0.078 AU,9.2 days,0.06
TOI-2134 c,,0.1318 Jupiters,8.933,2023,0.649 x Jupiter,Gas Giant,Transit,0.371 AU,95.5 days,0.67
TOI-4377 b,,0.957 Jupiters,11.707,2023,1.348 x Jupiter,Gas Giant,Transit,0.0579 AU,4.4 days,0.04
TOI-1736 b,,12.3 Earths,8.953,2023,0.284 x Jupiter,Neptune-like,Transit,0.073 AU,7.1 days,0.0
TOI-2010 b,,1.286 Jupiters,9.849,2023,1.054 x Jupiter,Gas Giant,Transit,0.5516 AU,141.8 days,0.21
TOI-2141 b,,24 Earths,9.46,2023,0.278 x Jupiter,Neptune-like,Transit,0.133 AU,18.3 days,< 0.21
TOI-4551 b,,1.49 Jupiters,9.973,2023,1.058 x Jupiter,Gas Giant,Transit,0.0994 AU,10 days,0.1
TOI-1736 c,,8.7 Jupiters,8.953,2023,,,,,,
AU Microscopii d,,1.053 Earths,8.81,2023,1.02 x Earth (estimate),Super Earth,Transit Timing Variations,Unknown,12.7 days,0.0
GJ 806 b,,1.9 Earths,10.79,2023,1.331 x Earth,Super Earth,Transit,0.01406 AU,0.9 days,
GJ 806 c,,5.8 Earths,10.79,2023,0.203 x Jupiter (estimate),Neptune-like,Radial Velocity,0.0523 AU,6.6 days,
TOI-1420 b,,25.1 Earths,11.655,2023,1.061 x Jupiter,Neptune-like,Transit,0.071 AU,7 days,< 0.17
TOI-1194 b,,0.37756 Jupiters,11.302,2023,,,,,,
TOI-5344 b,,0.412 Jupiters,15.402,2023,0.946 x Jupiter,Gas Giant,Transit,0.04041 AU,3.8 days,< 0.054
TOI-5398 c,,11.8 Earths,10.059,2023,0.314 x Jupiter,Neptune-like,Transit,0.057 AU,4.8 days,< 0.14
TOI-5126 b,,20.2 Earths,10.141,2023,0.423 x Jupiter,Neptune-like,Transit,0.06519 AU,5.5 days,0.0
TOI-5126 c,,14.2 Earths,10.141,2023,0.344 x Jupiter,Neptune-like,Transit,0.1439 AU,17.9 days,0.0
HIP 66074 b,,5 Jupiters,10.25,2023,1.15 x Jupiter (estimate),Gas Giant,Astrometry,0.799 AU,310.9 days,0.95
Kepler-1513 c,,0.266 Jupiters,13.071,2023,,,,,,
GJ 724 b,,10.75 Earths,10.638,2023,0.292 x Jupiter (estimate),Neptune-like,Radial Velocity,0.04685 AU,5.1 days,0.58
GJ 3988 b,,3.69 Earths,13.627,2023,1.74 x Earth (estimate),Super Earth,Radial Velocity,0.0405 AU,6.9 days,0.0
TOI-1801 b,,5.738 Earths,11.58,2023,2.079 x Earth,Super Earth,Transit,0.075 AU,10.6 days,0.0
TOI-858 B b,,1.1 Jupiters,11.183,2023,1.255 x Jupiter,Gas Giant,Transit,0.04435 AU,3.3 days,< 0.15
HAT-P-2 c,,10.7 Jupiters,8.72,2023,1.11 x Jupiter (estimate),Gas Giant,Radial Velocity,Unknown,23.3 years,0.37
TOI-199 c,,0.28 Jupiters,10.701,2023,1.01 x Jupiter (estimate),Gas Giant,Transit Timing Variations,0.807 AU,273.7 days,0.1
TOI-199 b,,0.17 Jupiters,10.701,2023,0.81 x Jupiter,Gas Giant,Transit,0.4254 AU,104.9 days,0.09
TOI-1408 b,,1.86579 Jupiters,9.270001,2023,2.23 x Jupiter,Gas Giant,Transit,0.05778 AU,4.4 days,0.0
TOI-4600 c,,9.27 Jupiters,12.577,2023,0.841 x Jupiter,Gas Giant,Transit,1.152 AU,482.8 days,0.21
TOI-4600 b,,3.02 Jupiters,12.577,2023,0.607 x Jupiter,Gas Giant,Transit,0.349 AU,82.7 days,0.25
TOI-4201 b,,2.48 Jupiters,15.163,2023,1.22 x Jupiter,Gas Giant,Transit,0.04 AU,3.6 days,0.04
HD 135625 b,,2.3 Jupiters,7.72,2023,1.19 x Jupiter (estimate),Gas Giant,Radial Velocity,5.4 AU,11.1 years,0.16
HD 108202 b,,3 Jupiters,10.26,2023,1.17 x Jupiter (estimate),Gas Giant,Radial Velocity,3.7 AU,8.2 years,0.52
GJ 9404 b,,11.9 Earths,10.62,2023,0.31 x Jupiter (estimate),Neptune-like,Radial Velocity,0.0943 AU,13.5 days,0.49
TOI-4860 b,,0.273 Jupiters,16.47,2023,0.77 x Jupiter,Gas Giant,Transit,0.01808 AU,1.5 days,0.01
TOI-2095 c,,7.4 Earths,13.19,2023,1.33 x Earth,Super Earth,Transit,0.137 AU,28.2 days,0.0
TOI-2095 b,,4.1 Earths,13.19,2023,1.25 x Earth,Super Earth,Transit,0.101 AU,17.7 days,0.0
TOI-198 b,,2.67 Earths,11.688,2023,1.44 x Earth,Super Earth,Transit,0.1 AU,10.2 days,
MWC 758 c,,Unknown,8.270001,2023,Unknown,Unknown,Imaging,100 AU,817 years,
HD 36384 b,,6.6 Jupiters,6.18839,2023,1.13 x Jupiter (estimate),Gas Giant,Radial Velocity,1.3 AU,490 days,0.2
TOI-1052 c,,34.3 Earths,9.511,2023,0.578 x Jupiter (estimate),Neptune-like,Radial Velocity,0.2263 AU,35.8 days,0.24
TOI-1052 b,,16.9 Earths,9.511,2023,2.87 x Earth,Super Earth,Transit,0.09103 AU,9.1 days,0.18
TOI-470 b,,17.4 Earths,11.171,2023,0.387 x Jupiter,Neptune-like,Transit,0.119 AU,12.2 days,
TOI-444 b,,8.1 Earths,9.86,2023,0.247 x Jupiter,Neptune-like,Transit,0.133 AU,18 days,
TOI-262 b,,4.94 Earths,8.91,2023,2.07 x Earth,Super Earth,Transit,0.163 AU,11.1 days,
HN Librae b,,5.46 Earths,11.311,2023,2.2 x Earth (estimate),Neptune-like,Radial Velocity,0.1417 AU,36.1 days,0.08
TOI-1470 c,,7.24 Earths,13.459,2023,0.22 x Jupiter,Neptune-like,Transit,0.106 AU,18.1 days,< 0.5
TOI-1470 b,,7.32 Earths,13.459,2023,2.18 x Earth,Super Earth,Transit,0.0285 AU,2.5 days,< 0.3
HD 6860 b,,28.26 Jupiters,2.06763,2023,1.06 x Jupiter (estimate),Gas Giant,Radial Velocity,2.03 AU,1.8 years,0.28
HD 112300 b,,15.83 Jupiters,3.39515,2023,1.09 x Jupiter (estimate),Gas Giant,Radial Velocity,1.33 AU,466.6 days,0.36
GJ 367 d,,6.03 Earths,10.153,2023,0.208 x Jupiter (estimate),Neptune-like,Radial Velocity,Unknown,34.4 days,0.14
GJ 367 c,,4.13 Earths,10.153,2023,1.86 x Earth (estimate),Super Earth,Radial Velocity,Unknown,11.5 days,0.09
DMPP-4 b,,12.2 Earths,5.72936,2023,0.315 x Jupiter (estimate),Neptune-like,Radial Velocity,0.04853 AU,3.5 days,< 0.063
TOI-615 b,,0.435 Jupiters,10.825,2023,1.693 x Jupiter,Gas Giant,Transit,0.0678 AU,4.7 days,< 0.39
TOI-4184 b,,6.48 Earths,17.12,2023,0.217 x Jupiter,Neptune-like,Transit,0.0336 AU,4.9 days,
TOI-622 b,,0.303 Jupiters,8.995,2023,0.824 x Jupiter,Gas Giant,Transit,0.0708 AU,6.4 days,< 0.42
TOI-5293 A b,,0.54 Jupiters,16.19,2023,1.06 x Jupiter,Gas Giant,Transit,0.034 AU,2.9 days,< 0.38
TOI-3984 A b,,0.14 Jupiters,15.694,2023,0.71 x Jupiter,Gas Giant,Transit,0.041 AU,4.4 days,< 0.23
TOI-3785 b,,14.95 Earths,14.595,2023,0.459 x Jupiter,Neptune-like,Transit,0.043 AU,4.7 days,0.11
TOI-2641 b,,0.386 Jupiters,11.693,2023,1.615 x Jupiter,Gas Giant,Transit,0.0607 AU,4.9 days,< 0.18
TOI-2084 b,,6.66 Earths,15.115,2023,0.22 x Jupiter,Neptune-like,Transit,0.05006 AU,6.1 days,
